t_host_s,baro.temp_C,pm.batteryLevel_pct,pm.chargeCurrent_mA,pm.state,pm.vbat_V
767.902,41.069,70.000,0.802,1,3.959
768.102,41.031,70.000,0.752,1,3.964
768.302,41.028,70.000,0.788,1,3.964
768.503,41.046,70.000,0.809,1,3.964
768.702,41.037,70.000,0.771,1,3.964
768.902,41.015,70.000,0.750,1,3.964
769.105,40.977,70.000,0.771,1,3.964
769.301,40.977,70.000,0.760,1,3.964
769.501,40.994,70.000,0.726,1,3.964
769.701,41.026,70.000,0.794,1,3.964
769.901,41.021,70.000,0.784,1,3.964
770.101,41.000,70.000,0.754,1,3.964
770.301,40.998,70.000,0.760,1,3.964
770.501,40.999,70.000,0.785,1,3.964
770.701,40.983,70.000,0.794,1,3.970
770.901,40.994,70.000,0.794,1,3.964
771.100,41.026,70.000,0.788,1,3.964
771.301,41.027,70.000,0.770,1,3.964
771.501,41.039,70.000,0.778,1,3.964
771.699,41.035,70.000,0.767,1,3.964
771.900,40.994,70.000,0.736,1,3.964
772.102,40.979,70.000,0.804,1,3.964
772.299,40.991,70.000,0.788,1,3.964
772.498,40.984,70.000,0.780,1,3.964
772.699,40.997,70.000,0.798,1,3.964
772.899,41.016,70.000,0.800,1,3.964
773.099,41.011,70.000,0.750,1,3.970
773.298,41.024,70.000,0.798,1,3.964
773.498,41.046,70.000,0.752,1,3.964
773.699,41.060,70.000,0.774,1,3.964
773.898,41.067,70.000,0.802,1,3.964
774.098,41.066,70.000,0.777,1,3.964
774.298,41.059,70.000,0.774,1,3.964
774.497,41.055,70.000,0.781,1,3.964
774.709,41.037,70.000,0.773,1,3.970
774.897,41.027,70.000,0.771,1,3.964
775.098,41.023,70.000,0.785,1,3.964
775.298,41.009,70.000,0.780,1,3.964
775.499,41.000,70.000,0.792,1,3.964
775.697,41.021,70.000,0.785,1,3.970
775.897,41.016,70.000,0.781,1,3.970
776.097,41.033,70.000,0.802,1,3.964
776.297,41.052,70.000,0.783,1,3.964
776.496,41.065,70.000,0.752,1,3.964
776.697,41.071,70.000,0.763,1,3.964
776.897,41.067,70.000,0.773,1,3.964
777.097,41.074,70.000,0.731,1,3.964
777.296,41.062,70.000,0.759,1,3.964
777.496,41.047,70.000,0.747,1,3.964
777.696,41.057,70.000,0.759,1,3.964
777.895,41.064,70.000,0.715,1,3.964
778.095,41.076,70.000,0.783,1,3.964
778.296,41.066,70.000,0.766,1,3.964
778.495,41.054,70.000,0.764,1,3.970
778.696,41.048,70.000,0.683,1,3.964
778.897,41.037,70.000,0.783,1,3.964
779.094,41.046,70.000,0.754,1,3.964
779.295,41.067,70.000,0.650,1,3.964
779.495,41.075,70.000,0.770,1,3.970
779.694,41.055,70.000,0.781,1,3.964
779.894,41.035,70.000,0.763,1,3.964
780.094,41.027,70.000,0.767,1,3.964
780.294,41.012,70.000,0.757,1,3.964
780.494,40.986,70.000,0.743,1,3.964
780.694,40.971,70.000,0.763,1,3.964
780.895,40.968,70.000,0.745,1,3.964
781.093,40.947,70.000,0.754,1,3.964
781.293,40.944,70.000,0.800,1,3.964
781.497,40.959,70.000,0.781,1,3.964
781.692,40.949,70.000,0.731,1,3.964
781.893,40.973,70.000,0.742,1,3.964
782.092,40.999,70.000,0.781,1,3.964
782.293,41.005,70.000,0.783,1,3.964
782.492,41.014,70.000,0.767,1,3.970
782.692,41.028,70.000,0.754,1,3.970
782.893,41.014,70.000,0.778,1,3.964
783.094,41.002,70.000,0.771,1,3.964
783.292,41.002,70.000,0.752,1,3.964
783.500,41.020,70.000,0.798,1,3.964
783.691,41.041,70.000,0.738,1,3.970
783.891,41.056,70.000,0.752,1,3.970
784.091,41.042,70.000,0.678,1,3.964
784.291,41.059,70.000,0.749,1,3.964
784.491,41.065,70.000,0.763,1,3.970
784.691,41.063,70.000,0.756,1,3.970
784.891,41.059,70.000,0.767,1,3.970
785.090,41.065,70.000,0.769,1,3.970
785.290,41.068,70.000,0.808,1,3.970
785.490,41.070,70.000,0.707,1,3.970
785.690,41.073,70.000,0.764,1,3.970
785.889,41.032,70.000,0.801,1,3.970
786.089,41.032,70.000,0.747,1,3.970
786.289,41.033,70.000,0.749,1,3.970
786.489,41.050,70.000,0.771,1,3.970
786.690,41.042,70.000,0.702,1,3.964
786.890,41.041,70.000,0.749,1,3.964
787.089,41.015,70.000,0.815,1,3.970
787.289,41.019,70.000,0.759,1,3.970
787.491,41.023,70.000,0.757,1,3.970
787.689,41.025,70.000,0.790,1,3.970
787.889,41.018,70.000,0.798,1,3.970
788.089,40.987,70.000,0.726,1,3.970
788.288,41.004,70.000,0.764,1,3.970
788.488,41.031,70.000,0.781,1,3.964
788.689,41.029,70.000,0.800,1,3.975
788.887,41.030,70.000,0.776,1,3.970
789.088,41.051,70.000,0.781,1,3.970
789.287,41.044,70.000,0.785,1,3.970
789.487,41.025,70.000,0.764,1,3.970
789.687,41.026,70.000,0.790,1,3.970
789.887,41.047,70.000,0.777,1,3.970
790.087,41.037,70.000,0.794,1,3.970
790.286,41.034,70.000,0.778,1,3.970
790.487,41.025,70.000,0.759,1,3.970
790.687,41.026,70.000,0.760,1,3.970
790.887,41.023,70.000,0.776,1,3.970
791.087,41.039,70.000,0.747,1,3.970
791.287,41.054,70.000,0.790,1,3.970
791.486,41.041,70.000,0.778,1,3.970
791.686,41.048,70.000,0.790,1,3.964
791.887,41.047,70.000,0.731,1,3.970
792.086,41.026,70.000,0.760,1,3.970
792.286,41.019,70.000,0.729,1,3.970
792.486,41.017,70.000,0.750,1,3.970
792.686,41.026,70.000,0.767,1,3.970
792.886,41.024,70.000,0.731,1,3.970
793.086,41.005,70.000,0.754,1,3.970
793.285,41.006,70.000,0.788,1,3.970
793.486,41.021,70.000,0.753,1,3.964
793.685,41.038,70.000,0.783,1,3.970
793.885,41.060,70.000,0.778,1,3.970
794.084,41.074,70.000,0.762,1,3.970
794.284,41.067,70.000,0.759,1,3.970
794.493,41.071,70.000,0.798,1,3.970
794.685,41.073,70.000,0.795,1,3.970
794.885,41.075,70.000,0.784,1,3.970
795.083,41.078,70.000,0.749,1,3.970
795.284,41.080,70.000,0.767,1,3.970
795.484,41.072,70.000,0.766,1,3.970
795.683,41.086,70.000,0.719,1,3.970
795.884,41.086,70.000,0.778,1,3.970
796.083,41.067,70.000,0.764,1,3.970
796.283,41.059,70.000,0.776,1,3.970
796.483,41.068,70.000,0.766,1,3.970
796.683,41.073,70.000,0.759,1,3.964
796.883,41.067,70.000,0.781,1,3.970
797.082,41.063,70.000,0.716,1,3.970
797.282,41.068,70.000,0.776,1,3.970
797.482,41.082,70.000,0.795,1,3.970
797.682,41.080,70.000,0.721,1,3.970
797.882,41.075,70.000,0.780,1,3.970
798.082,41.081,70.000,0.762,1,3.970
798.281,41.086,70.000,0.742,1,3.970
798.481,41.072,70.000,0.747,1,3.970
798.681,41.062,70.000,0.816,1,3.970
798.882,41.058,70.000,0.798,1,3.970
799.081,41.063,70.000,0.759,1,3.970
799.280,41.075,70.000,0.790,1,3.970
799.481,41.060,70.000,0.766,1,3.970
799.681,41.049,70.000,0.777,1,3.970
799.880,41.050,70.000,0.764,1,3.970
800.080,41.073,70.000,0.778,1,3.970
800.280,41.071,70.000,0.797,1,3.970
800.480,41.048,70.000,0.791,1,3.970
800.680,41.057,70.000,0.783,1,3.970
800.880,41.076,70.000,0.804,1,3.975
801.080,41.085,70.000,0.797,1,3.970
801.279,41.085,70.000,0.754,1,3.970
801.479,41.091,70.000,0.781,1,3.970
801.679,41.095,70.000,0.812,1,3.970
801.879,41.107,70.000,0.725,1,3.970
802.080,41.124,70.000,0.785,1,3.970
802.279,41.123,70.000,0.781,1,3.970
802.478,41.086,70.000,0.770,1,3.970
802.679,41.064,70.000,0.764,1,3.970
802.878,41.066,70.000,0.798,1,3.970
803.080,41.076,70.000,0.752,1,3.970
803.280,41.083,70.000,0.769,1,3.970
803.478,41.055,70.000,0.797,1,3.970
803.679,41.065,70.000,0.766,1,3.975
803.879,41.083,70.000,0.794,1,3.970
804.078,41.083,70.000,0.791,1,3.970
804.277,41.084,70.000,0.743,1,3.975
804.478,41.080,70.000,0.811,1,3.970
804.678,41.079,70.000,0.762,1,3.970
804.877,41.085,70.000,0.774,1,3.975
805.080,41.093,70.000,0.792,1,3.970
805.278,41.087,70.000,0.753,1,3.975
805.477,41.069,70.000,0.763,1,3.970
805.678,41.045,70.000,0.628,1,3.970
805.877,41.038,70.000,0.791,1,3.970
806.077,41.045,70.000,0.753,1,3.970
806.277,41.056,70.000,0.759,1,3.975
806.477,41.063,70.000,0.752,1,3.970
806.676,41.058,70.000,0.722,1,3.970
806.876,41.067,70.000,0.762,1,3.970
807.076,41.057,70.000,0.754,1,3.970
807.277,41.031,70.000,0.725,1,3.970
807.476,41.041,70.000,0.746,1,3.975
807.676,41.058,70.000,0.791,1,3.970
807.875,41.077,70.000,0.774,1,3.975
808.075,41.065,70.000,0.731,1,3.970
808.274,41.050,70.000,0.780,1,3.970
808.474,41.047,70.000,0.736,1,3.970
808.675,41.037,70.000,0.724,1,3.975
808.875,41.023,70.000,0.773,1,3.970
809.074,41.022,70.000,0.802,1,3.975
809.273,41.027,70.000,0.777,1,3.975
809.474,41.024,70.000,0.742,1,3.970
809.674,41.038,70.000,0.767,1,3.975
809.874,41.057,70.000,0.773,1,3.975
810.073,41.064,70.000,0.742,1,3.970
810.273,41.032,70.000,0.776,1,3.975
810.473,41.037,70.000,0.764,1,3.975
810.673,41.057,70.000,0.698,1,3.970
810.873,41.071,70.000,0.743,1,3.975
811.073,41.084,70.000,0.780,1,3.975
811.273,41.090,70.000,0.757,1,3.970
811.472,41.098,70.000,0.722,1,3.975
811.673,41.099,70.000,0.788,1,3.975
811.872,41.093,70.000,0.776,1,3.970
812.072,41.095,70.000,0.757,1,3.975
812.272,41.071,70.000,0.788,1,3.975
812.472,41.063,70.000,0.770,1,3.970
812.672,41.058,70.000,0.762,1,3.975
812.871,41.059,70.000,0.770,1,3.975
813.073,41.042,70.000,0.784,1,3.970
813.271,41.060,70.000,0.731,1,3.975
813.471,41.067,70.000,0.787,1,3.975
813.755,41.077,70.000,0.795,1,3.975
813.979,41.085,70.000,0.812,1,3.975
814.075,41.093,70.000,0.794,1,3.975
814.291,41.079,70.000,0.808,1,3.975
814.471,41.082,70.000,0.718,1,3.975
814.671,41.069,70.000,0.760,1,3.975
814.870,41.051,70.000,0.729,1,3.975
815.071,41.051,70.000,0.774,1,3.975
815.270,41.047,70.000,0.760,1,3.975
815.470,41.038,70.000,0.788,1,3.975
815.670,41.024,70.000,0.790,1,3.975
815.884,41.028,70.000,0.780,1,3.980
816.070,41.043,70.000,0.814,1,3.975
816.269,41.052,70.000,0.750,1,3.975
816.469,41.037,70.000,0.791,1,3.975
816.671,41.027,70.000,0.802,1,3.975
816.869,41.025,70.000,0.787,1,3.975
817.069,41.044,70.000,0.740,1,3.975
817.269,41.053,70.000,0.811,1,3.975
817.469,41.054,70.000,0.785,1,3.975
817.669,41.052,70.000,0.764,1,3.980
817.869,41.056,70.000,0.785,1,3.975
818.069,41.060,70.000,0.792,1,3.975
818.268,41.039,70.000,0.757,1,3.975
818.476,41.049,70.000,0.804,1,3.975
818.669,41.053,70.000,0.784,1,3.975
818.871,41.040,70.000,0.749,1,3.980
819.069,41.047,70.000,0.802,1,3.975
819.268,41.069,70.000,0.788,1,3.975
819.475,41.075,70.000,0.759,1,3.975
819.668,41.084,70.000,0.798,1,3.975
819.868,41.086,70.000,0.830,1,3.975
820.068,41.087,70.000,0.770,1,3.975
820.268,41.097,70.000,0.747,1,3.975
820.468,41.100,70.000,0.733,1,3.975
820.669,41.081,70.000,0.736,1,3.975
820.866,41.085,70.000,0.783,1,3.975
821.068,41.072,70.000,0.738,1,3.975
821.269,41.050,70.000,0.766,1,3.975
821.466,41.030,70.000,0.750,1,3.975
821.665,41.030,70.000,0.740,1,3.975
821.865,41.046,70.000,0.764,1,3.975
822.066,41.044,70.000,0.739,1,3.975
822.267,41.033,70.000,0.753,1,3.975
822.466,41.038,70.000,0.777,1,3.975
822.665,41.040,70.000,0.781,1,3.975
822.865,41.043,70.000,0.785,1,3.975
823.065,41.038,70.000,0.754,1,3.975
823.265,41.042,70.000,0.792,1,3.975
823.464,41.033,70.000,0.797,1,3.975
823.664,41.033,70.000,0.766,1,3.975
823.864,41.029,70.000,0.753,1,3.975
824.064,41.005,70.000,0.780,1,3.975
824.263,41.011,70.000,0.764,1,3.975
824.464,41.021,70.000,0.759,1,3.975
824.663,41.032,70.000,0.800,1,3.980
824.864,41.055,70.000,0.746,1,3.975
825.064,41.075,70.000,0.767,1,3.975
825.264,41.072,70.000,0.787,1,3.975
825.463,41.074,70.000,0.762,1,3.975
825.663,41.074,70.000,0.764,1,3.975
825.863,41.069,70.000,0.773,1,3.975
826.063,41.071,70.000,0.743,1,3.975
826.262,41.053,70.000,0.756,1,3.975
826.462,41.043,70.000,0.802,1,3.975
826.663,41.061,70.000,0.739,1,3.975
826.862,41.075,70.000,0.753,1,3.980
827.062,41.086,70.000,0.760,1,3.975
827.263,41.100,70.000,0.747,1,3.975
827.462,41.098,70.000,0.746,1,3.975
827.662,41.109,70.000,0.797,1,3.975
827.862,41.089,70.000,0.746,1,3.975
828.062,41.073,70.000,0.757,1,3.975
828.262,41.061,70.000,0.773,1,3.975
828.465,41.075,70.000,0.764,1,3.980
828.664,41.092,70.000,0.781,1,3.975
828.861,41.102,70.000,0.798,1,3.975
829.063,41.097,70.000,0.791,1,3.975
829.261,41.092,70.000,0.778,1,3.975
829.461,41.091,70.000,0.792,1,3.975
829.661,41.076,70.000,0.795,1,3.980
829.861,41.079,70.000,0.794,1,3.975
830.060,41.088,70.000,0.784,1,3.975
830.261,41.091,70.000,0.778,1,3.980
830.461,41.099,70.000,0.770,1,3.980
830.661,41.112,70.000,0.770,1,3.975
830.860,41.111,70.000,0.780,1,3.980
831.060,41.110,70.000,0.780,1,3.980
831.260,41.112,70.000,0.800,1,3.975
831.463,41.112,70.000,0.773,1,3.980
831.660,41.108,70.000,0.781,1,3.975
831.860,41.119,70.000,0.780,1,3.975
832.058,41.114,70.000,0.740,1,3.975
832.259,41.118,70.000,0.808,1,3.980
832.458,41.120,70.000,0.821,1,3.980
832.658,41.123,70.000,0.780,1,3.980
832.862,41.130,70.000,0.778,1,3.980
833.058,41.100,70.000,0.774,1,3.980
833.259,41.102,70.000,0.733,1,3.975
833.458,41.110,70.000,0.750,1,3.975
833.658,41.113,70.000,0.814,1,3.980
833.859,41.127,70.000,0.753,1,3.980
834.057,41.133,70.000,0.781,1,3.980
834.257,41.139,70.000,0.794,1,3.980
834.457,41.125,70.000,0.762,1,3.980
834.657,41.103,70.000,0.769,1,3.980
834.857,41.102,70.000,0.673,1,3.980
835.057,41.116,70.000,0.757,1,3.980
835.257,41.128,70.000,0.783,1,3.980
835.457,41.139,70.000,0.784,1,3.980
835.656,41.124,70.000,0.781,1,3.980
835.856,41.102,70.000,0.759,1,3.980
836.056,41.099,70.000,0.722,1,3.980
836.256,41.107,70.000,0.721,1,3.980
836.456,41.112,70.000,0.773,1,3.980
836.655,41.112,70.000,0.766,1,3.980
836.855,41.116,70.000,0.742,1,3.980
837.056,41.125,70.000,0.725,1,3.980
837.255,41.120,70.000,0.646,1,3.980
837.455,41.117,70.000,0.718,1,3.980
837.655,41.112,70.000,0.766,1,3.980
837.855,41.107,70.000,0.759,1,3.980
838.054,41.092,70.000,0.740,1,3.980
838.255,41.093,70.000,0.759,1,3.980
838.454,41.091,70.000,0.742,1,3.980
838.654,41.062,70.000,0.808,1,3.980
838.854,41.055,70.000,0.763,1,3.980
839.054,41.046,70.000,0.691,1,3.980
839.254,41.069,70.000,0.749,1,3.980
839.454,41.088,70.000,0.776,1,3.980
839.654,41.099,70.000,0.684,1,3.980
839.854,41.071,70.000,0.780,1,3.980
840.054,41.076,70.000,0.794,1,3.980
840.254,41.080,70.000,0.722,1,3.980
840.453,41.074,70.000,0.769,1,3.980
840.654,41.055,70.000,0.760,1,3.980
840.853,41.066,70.000,0.690,1,3.980
841.058,41.074,70.000,0.771,1,3.980
841.252,41.076,70.000,0.770,1,3.980
841.453,41.041,70.000,0.747,1,3.980
841.653,41.047,70.000,0.753,1,3.980
841.853,41.080,70.000,0.776,1,3.980
842.052,41.094,70.000,0.683,1,3.980
842.251,41.097,70.000,0.795,1,3.980
842.451,41.099,70.000,0.747,1,3.980
842.651,41.109,70.000,0.805,1,3.980
842.851,41.094,70.000,0.783,1,3.980
843.052,41.092,70.000,0.746,1,3.980
843.252,41.086,70.000,0.766,1,3.980
843.452,41.082,70.000,0.783,1,3.980
843.651,41.106,70.000,0.762,1,3.980
843.851,41.101,70.000,0.728,1,3.980
844.051,41.088,70.000,0.767,1,3.980
844.251,41.094,70.000,0.762,1,3.980
844.451,41.114,70.000,0.797,1,3.980
844.651,41.118,70.000,0.787,1,3.980
844.851,41.128,70.000,0.736,1,3.980
845.050,41.132,70.000,0.770,1,3.980
845.250,41.137,70.000,0.763,1,3.980
845.450,41.138,70.000,0.747,1,3.980
845.649,41.131,70.000,0.804,1,3.980
845.850,41.118,70.000,0.746,1,3.980
846.050,41.114,70.000,0.757,1,3.980
846.250,41.074,70.000,0.774,1,3.980
846.450,41.060,70.000,0.766,1,3.980
846.649,41.058,70.000,0.797,1,3.980
846.848,41.067,70.000,0.776,1,3.980
847.049,41.086,70.000,0.763,1,3.980
847.251,41.092,70.000,0.742,1,3.980
847.448,41.086,70.000,0.777,1,3.980
847.648,41.080,70.000,0.781,1,3.985
847.849,41.091,70.000,0.742,1,3.985
848.047,41.083,70.000,0.753,1,3.980
848.248,41.062,70.000,0.763,1,3.980
848.448,41.070,70.000,0.785,1,3.980
848.648,41.090,70.000,0.823,1,3.980
848.847,41.107,70.000,0.815,1,3.985
849.047,41.108,70.000,0.787,1,3.985
849.247,41.088,70.000,0.726,1,3.980
849.447,41.083,70.000,0.784,1,3.980
849.647,41.073,70.000,0.771,1,3.980
849.848,41.042,70.000,0.739,1,3.980
850.047,41.051,70.000,0.794,1,3.980
850.246,41.065,70.000,0.753,1,3.980
850.446,41.081,70.000,0.756,1,3.980
850.646,41.098,70.000,0.756,1,3.980
850.846,41.100,70.000,0.715,1,3.980
851.047,41.106,70.000,0.743,1,3.980
851.246,41.100,70.000,0.739,1,3.980
851.445,41.072,70.000,0.777,1,3.985
851.646,41.059,70.000,0.788,1,3.985
851.845,41.060,70.000,0.742,1,3.985
852.045,41.066,70.000,0.777,1,3.980
852.245,41.092,70.000,0.785,1,3.980
852.445,41.111,70.000,0.784,1,3.980
852.645,41.126,70.000,0.740,1,3.985
852.848,41.116,70.000,0.790,1,3.980
853.047,41.127,70.000,0.794,1,3.980
853.244,41.122,70.000,0.749,1,3.980
853.444,41.088,70.000,0.778,1,3.980
853.644,41.067,70.000,0.784,1,3.980
853.845,41.071,70.000,0.764,1,3.985
854.044,41.083,70.000,0.783,1,3.980
854.244,41.096,70.000,0.794,1,3.980
854.445,41.082,70.000,0.756,1,3.985
854.643,41.083,70.000,0.740,1,3.980
854.843,41.100,70.000,0.788,1,3.985
855.043,41.122,70.000,0.763,1,3.980
855.243,41.124,70.000,0.714,1,3.985
855.443,41.134,70.000,0.777,1,3.985
855.643,41.130,70.000,0.792,1,3.985
855.843,41.109,70.000,0.770,1,3.980
856.043,41.122,70.000,0.780,1,3.985
856.243,41.111,70.000,0.767,1,3.985
856.442,41.100,70.000,0.781,1,3.985
856.643,41.108,70.000,0.791,1,3.985
856.843,41.134,70.000,0.749,1,3.985
857.043,41.145,70.000,0.750,1,3.985
857.242,41.122,70.000,0.777,1,3.980
857.441,41.116,70.000,0.794,1,3.985
857.641,41.091,70.000,0.760,1,3.985
857.841,41.068,70.000,0.814,1,3.985
858.041,41.086,70.000,0.781,1,3.985
858.241,41.075,70.000,0.746,1,3.985
858.441,41.061,70.000,0.805,1,3.985
858.641,41.073,70.000,0.797,1,3.985
858.842,41.077,70.000,0.757,1,3.985
859.041,41.101,70.000,0.797,1,3.985
859.240,41.100,70.000,0.776,1,3.985
859.440,41.116,70.000,0.736,1,3.980
859.640,41.143,70.000,0.733,1,3.980
859.839,41.146,70.000,0.733,1,3.985
860.040,41.149,70.000,0.787,1,3.985
860.240,41.145,70.000,0.808,1,3.985
860.439,41.138,70.000,0.781,1,3.985
860.640,41.137,70.000,0.767,1,3.985
860.839,41.128,70.000,0.791,1,3.985
861.040,41.112,70.000,0.790,1,3.985
861.239,41.122,70.000,0.746,1,3.985
861.439,41.133,70.000,0.805,1,3.985
861.638,41.146,70.000,0.788,1,3.985
861.839,41.138,70.000,0.778,1,3.985
862.039,41.132,70.000,0.773,1,3.985
862.239,41.123,70.000,0.704,1,3.985
862.438,41.119,70.000,0.776,1,3.985
862.638,41.142,70.000,0.795,1,3.985
862.838,41.158,70.000,0.770,1,3.985
863.038,41.141,70.000,0.778,1,3.985
863.238,41.123,70.000,0.785,1,3.985
863.445,41.113,70.000,0.785,1,3.991
863.637,41.127,70.000,0.808,1,3.985
863.837,41.100,70.000,0.766,1,3.985
864.042,41.074,70.000,0.762,1,3.985
864.237,41.062,70.000,0.760,1,3.985
864.438,41.073,70.000,0.787,1,3.985
864.637,41.094,70.000,0.742,1,3.985
864.838,41.113,70.000,0.753,1,3.985
865.038,41.118,70.000,0.762,1,3.985
865.237,41.100,70.000,0.738,1,3.985
865.438,41.107,70.000,0.764,1,3.985
865.638,41.105,70.000,0.763,1,3.985
865.837,41.124,70.000,0.745,1,3.985
866.036,41.141,70.000,0.777,1,3.985
866.235,41.142,70.000,0.794,1,3.985
866.436,41.112,70.000,0.726,1,3.985
866.636,41.102,70.000,0.722,1,3.985
866.837,41.115,70.000,0.774,1,3.985
867.036,41.122,70.000,0.771,1,3.985
867.236,41.126,70.000,0.731,1,3.985
867.435,41.122,70.000,0.785,1,3.985
867.635,41.107,70.000,0.753,1,3.985
867.836,41.094,70.000,0.763,1,3.985
868.034,41.109,70.000,0.693,1,3.985
868.234,41.122,70.000,0.797,1,3.985
868.434,41.122,70.000,0.757,1,3.985
868.635,41.115,70.000,0.709,1,3.985
868.835,41.086,70.000,0.760,1,3.985
869.034,41.072,70.000,0.759,1,3.985
869.234,41.060,70.000,0.729,1,3.985
869.435,41.048,70.000,0.753,1,3.985
869.633,41.051,70.000,0.754,1,3.985
869.835,41.059,70.000,0.790,1,3.985
870.033,41.071,70.000,0.763,1,3.985
870.233,41.070,70.000,0.798,1,3.985
870.433,41.068,70.000,0.733,1,3.985
870.632,41.040,70.000,0.743,1,3.985
870.832,41.051,70.000,0.771,1,3.985
871.032,41.066,70.000,0.783,1,3.985
871.233,41.044,70.000,0.759,1,3.985
871.432,41.040,70.000,0.784,1,3.985
871.632,41.044,70.000,0.749,1,3.985
871.832,41.054,70.000,0.688,1,3.991
872.032,41.070,70.000,0.773,1,3.991
872.232,41.023,70.000,0.690,1,3.985
872.431,41.025,70.000,0.735,1,3.985
872.631,41.050,70.000,0.777,1,3.991
872.831,41.066,70.000,0.783,1,3.985
873.031,41.082,70.000,0.784,1,3.991
873.231,41.082,70.000,0.762,1,3.991
873.431,41.080,70.000,0.818,1,3.985
873.631,41.092,70.000,0.736,1,3.985
873.830,41.095,70.000,0.753,1,3.991
874.031,41.098,70.000,0.808,1,3.991
874.230,41.115,70.000,0.780,1,3.991
874.430,41.121,70.000,0.716,1,3.991
874.630,41.097,70.000,0.773,1,3.985
874.830,41.092,70.000,0.771,1,3.991
875.030,41.070,70.000,0.767,1,3.991
875.231,41.083,70.000,0.792,1,3.991
875.429,41.093,70.000,0.784,1,3.991
875.630,41.072,70.000,0.776,1,3.991
875.830,41.057,70.000,0.780,1,3.991
876.030,41.037,70.000,0.770,1,3.985
876.229,41.054,70.000,0.773,1,3.991
876.429,41.070,70.000,0.802,1,3.991
876.630,41.076,70.000,0.773,1,3.991
876.830,41.082,70.000,0.750,1,3.991
877.030,41.071,70.000,0.781,1,3.991
877.229,41.047,70.000,0.766,1,3.991
877.428,41.032,70.000,0.754,1,3.991
877.629,41.052,70.000,0.809,1,3.991
877.829,41.080,70.000,0.788,1,3.991
878.028,41.094,70.000,0.783,1,3.991
878.228,41.099,70.000,0.785,1,3.991
878.429,41.086,70.000,0.780,1,3.991
878.628,41.062,70.000,0.745,1,3.991
878.828,41.028,70.000,0.769,1,3.991
879.028,41.047,70.000,0.764,1,3.991
879.228,41.068,70.000,0.743,1,3.991
879.428,41.079,70.000,0.762,1,3.991
879.628,41.062,70.000,0.753,1,3.991
879.826,41.063,70.000,0.773,1,3.991
880.027,41.077,70.000,0.767,1,3.991
880.226,41.087,70.000,0.750,1,3.991
880.426,41.081,70.000,0.756,1,3.991
880.627,41.051,70.000,0.766,1,3.991
880.826,41.045,70.000,0.757,1,3.991
881.026,41.072,70.000,0.762,1,3.985
881.226,41.091,70.000,0.790,1,3.991
881.427,41.109,70.000,0.750,1,3.991
881.634,41.106,70.000,0.778,1,3.991
881.825,41.082,70.000,0.795,1,3.991
882.025,41.065,70.000,0.792,1,3.991
882.226,41.068,70.000,0.781,1,3.991
882.425,41.079,70.000,0.762,1,3.991
882.630,41.071,70.000,0.736,1,3.991
882.825,41.054,70.000,0.760,1,3.991
883.025,41.050,70.000,0.757,1,3.991
883.224,41.055,70.000,0.746,1,3.991
883.424,41.070,70.000,0.752,1,3.991
883.623,41.034,70.000,0.778,1,3.991
883.824,41.021,70.000,0.773,1,3.991
884.024,41.040,70.000,0.759,1,3.991
884.224,41.057,70.000,0.774,1,3.991
884.423,41.077,70.000,0.732,1,3.991
884.623,41.087,70.000,0.753,1,3.991
884.823,41.090,70.000,0.742,1,3.991
885.023,41.096,70.000,0.764,1,3.991
885.223,41.051,70.000,0.753,1,3.991
885.423,41.038,70.000,0.746,1,3.991
885.623,41.053,70.000,0.788,1,3.991
885.823,41.040,70.000,0.767,1,3.991
886.022,41.050,70.000,0.757,1,3.991
886.222,41.041,70.000,0.752,1,3.991
886.422,41.025,70.000,0.777,1,3.991
886.622,41.052,70.000,0.785,1,3.991
886.822,41.059,70.000,0.795,1,3.991
887.022,41.026,70.000,0.785,1,3.991
887.222,41.032,70.000,0.790,1,3.991
887.421,41.052,70.000,0.771,1,3.991
887.622,41.051,70.000,0.784,1,3.991
887.823,41.058,70.000,0.794,1,3.991
888.022,41.056,70.000,0.811,1,3.991
888.221,41.066,70.000,0.747,1,3.991
888.423,41.079,70.000,0.781,1,3.991
888.622,41.080,70.000,0.804,1,3.991
888.820,41.054,70.000,0.776,1,3.996
889.021,41.036,70.000,0.753,1,3.991
889.220,41.030,70.000,0.784,1,3.991
889.421,41.052,70.000,0.762,1,3.996
889.622,41.072,70.000,0.785,1,3.996
889.821,41.089,70.000,0.801,1,3.991
890.021,41.104,70.000,0.778,1,3.991
890.221,41.080,70.000,0.781,1,3.991
890.420,41.076,70.000,0.790,1,3.991
890.621,41.097,70.000,0.736,1,3.996
890.821,41.108,70.000,0.792,1,3.996
891.019,41.095,70.000,0.759,1,3.991
891.219,41.104,70.000,0.759,1,3.996
891.419,41.119,70.000,0.797,1,3.996
891.618,41.076,70.000,0.752,1,3.991
891.820,41.047,70.000,0.736,1,3.996
892.019,41.025,70.000,0.792,1,3.996
892.222,41.027,70.000,0.780,1,3.996
892.421,41.060,70.000,0.724,1,3.991
892.618,41.084,70.000,0.795,1,3.996
892.819,41.078,70.000,0.788,1,3.996
893.019,41.069,70.000,0.784,1,3.996
893.219,41.076,70.000,0.743,1,3.996
893.418,41.080,70.000,0.791,1,3.996
893.619,41.090,70.000,0.725,1,3.991
893.819,41.099,70.000,0.762,1,3.996
894.017,41.097,70.000,0.769,1,3.991
894.219,41.108,70.000,0.764,1,3.996
