t_host_s,baro.temp_C,pm.batteryLevel_pct,pm.chargeCurrent_mA,pm.state,pm.vbat_V
340.386,41.368,30.000,0.878,1,3.853
340.584,41.355,30.000,0.836,1,3.853
340.783,41.361,30.000,0.805,1,3.853
340.985,41.371,30.000,0.859,1,3.853
341.183,41.381,30.000,0.826,1,3.853
341.385,41.384,30.000,0.816,1,3.859
341.584,41.370,30.000,0.840,1,3.859
341.782,41.359,30.000,0.842,1,3.853
342.013,41.377,30.000,0.821,1,3.853
342.183,41.400,30.000,0.870,1,3.853
342.395,41.415,30.000,0.814,1,3.853
342.581,41.429,30.000,0.871,1,3.853
342.783,41.427,30.000,0.832,1,3.853
342.981,41.415,30.000,0.836,1,3.853
343.181,41.396,30.000,0.833,1,3.853
343.382,41.405,30.000,0.850,1,3.853
343.581,41.427,30.000,0.860,1,3.853
343.781,41.418,30.000,0.828,1,3.853
343.982,41.402,30.000,0.860,1,3.853
344.181,41.404,30.000,0.856,1,3.853
344.381,41.394,30.000,0.840,1,3.859
344.579,41.387,30.000,0.832,1,3.853
344.780,41.378,30.000,0.859,1,3.853
345.001,41.381,30.000,0.864,1,3.859
345.180,41.390,30.000,0.861,1,3.859
345.394,41.384,30.000,0.871,1,3.859
345.584,41.388,30.000,0.840,1,3.859
345.779,41.408,30.000,0.839,1,3.859
345.979,41.419,30.000,0.818,1,3.853
346.179,41.423,30.000,0.852,1,3.853
346.390,41.422,30.000,0.870,1,3.859
346.578,41.426,30.000,0.826,1,3.853
346.781,41.439,30.000,0.828,1,3.853
346.978,41.448,30.000,0.857,1,3.853
347.178,41.455,30.000,0.778,1,3.853
347.379,41.459,30.000,0.873,1,3.859
347.578,41.454,30.000,0.847,1,3.853
347.778,41.446,30.000,0.839,1,3.853
347.978,41.440,30.000,0.864,1,3.853
348.177,41.441,30.000,0.836,1,3.853
348.383,41.442,30.000,0.850,1,3.853
348.577,41.444,30.000,0.854,1,3.859
348.777,41.438,30.000,0.857,1,3.859
348.978,41.421,30.000,0.835,1,3.859
349.177,41.393,30.000,0.853,1,3.859
349.383,41.368,30.000,0.864,1,3.859
349.581,41.387,30.000,0.792,1,3.853
349.777,41.410,30.000,0.860,1,3.859
349.976,41.430,30.000,0.856,1,3.859
350.175,41.408,30.000,0.823,1,3.859
350.376,41.409,30.000,0.866,1,3.859
350.576,41.409,30.000,0.857,1,3.859
350.776,41.392,30.000,0.832,1,3.859
350.975,41.390,30.000,0.819,1,3.853
351.176,41.372,30.000,0.818,1,3.859
351.376,41.360,30.000,0.866,1,3.859
351.575,41.380,30.000,0.860,1,3.859
351.798,41.385,30.000,0.828,1,3.859
351.992,41.378,30.000,0.867,1,3.859
352.184,41.367,30.000,0.809,1,3.859
352.374,41.382,30.000,0.795,1,3.859
352.575,41.396,30.000,0.856,1,3.859
352.775,41.394,30.000,0.843,1,3.859
352.975,41.388,30.000,0.809,1,3.859
353.177,41.395,30.000,0.825,1,3.859
353.375,41.384,30.000,0.828,1,3.853
353.574,41.372,30.000,0.861,1,3.859
353.774,41.367,30.000,0.849,1,3.859
353.976,41.367,30.000,0.849,1,3.859
354.176,41.386,30.000,0.836,1,3.859
354.374,41.404,30.000,0.863,1,3.859
354.574,41.420,30.000,0.847,1,3.859
354.774,41.403,30.000,0.849,1,3.859
354.973,41.402,30.000,0.854,1,3.859
355.215,41.421,30.000,0.857,1,3.859
355.375,41.429,30.000,0.853,1,3.859
355.574,41.398,30.000,0.860,1,3.859
355.773,41.400,30.000,0.822,1,3.859
355.972,41.409,30.000,0.849,1,3.859
356.173,41.411,30.000,0.867,1,3.859
356.372,41.397,30.000,0.861,1,3.859
356.572,41.390,30.000,0.845,1,3.859
356.772,41.364,30.000,0.852,1,3.859
356.987,41.364,30.000,0.830,1,3.859
357.194,41.381,30.000,0.849,1,3.859
357.372,41.376,30.000,0.828,1,3.859
357.571,41.376,30.000,0.826,1,3.859
357.771,41.389,30.000,0.822,1,3.859
357.976,41.409,30.000,0.861,1,3.859
358.207,41.414,30.000,0.818,1,3.859
358.371,41.410,30.000,0.847,1,3.859
358.570,41.369,30.000,0.876,1,3.859
358.770,41.373,30.000,0.805,1,3.859
358.985,41.393,30.000,0.840,1,3.859
359.170,41.373,30.000,0.861,1,3.859
359.370,41.354,30.000,0.825,1,3.859
359.569,41.347,30.000,0.825,1,3.859
359.769,41.346,30.000,0.800,1,3.859
359.985,41.362,30.000,0.829,1,3.859
360.169,41.369,30.000,0.797,1,3.859
360.370,41.364,30.000,0.838,1,3.859
360.570,41.364,30.000,0.866,1,3.859
360.768,41.382,30.000,0.849,1,3.859
360.969,41.393,30.000,0.740,1,3.859
361.169,41.392,30.000,0.833,1,3.859
361.370,41.398,30.000,0.843,1,3.859
361.568,41.381,30.000,0.826,1,3.859
361.769,41.381,30.000,0.816,1,3.859
361.968,41.370,30.000,0.866,1,3.859
362.168,41.380,30.000,0.811,1,3.859
362.368,41.400,30.000,0.823,1,3.859
362.567,41.401,30.000,0.828,1,3.859
362.768,41.392,30.000,0.845,1,3.859
362.981,41.407,30.000,0.853,1,3.859
363.175,41.421,30.000,0.843,1,3.859
363.367,41.418,30.000,0.840,1,3.859
363.567,41.416,30.000,0.853,1,3.859
363.767,41.395,30.000,0.852,1,3.859
363.966,41.387,30.000,0.854,1,3.859
364.166,41.380,30.000,0.853,1,3.859
364.366,41.380,30.000,0.854,1,3.859
364.567,41.374,30.000,0.871,1,3.864
364.766,41.373,30.000,0.829,1,3.859
364.967,41.359,30.000,0.766,1,3.859
365.167,41.364,30.000,0.819,1,3.859
365.366,41.374,30.000,0.860,1,3.864
365.566,41.388,30.000,0.857,1,3.859
365.766,41.385,30.000,0.852,1,3.859
365.966,41.384,30.000,0.857,1,3.864
366.169,41.369,30.000,0.867,1,3.859
366.366,41.362,30.000,0.871,1,3.864
366.565,41.384,30.000,0.849,1,3.864
366.765,41.410,30.000,0.819,1,3.859
366.964,41.419,30.000,0.853,1,3.859
367.169,41.411,30.000,0.842,1,3.864
367.365,41.417,30.000,0.877,1,3.864
367.565,41.422,30.000,0.859,1,3.864
367.764,41.397,30.000,0.846,1,3.864
367.965,41.381,30.000,0.847,1,3.864
368.164,41.365,30.000,0.856,1,3.864
368.364,41.351,30.000,0.877,1,3.864
368.565,41.358,30.000,0.849,1,3.859
368.764,41.383,30.000,0.816,1,3.859
368.963,41.408,30.000,0.823,1,3.864
369.163,41.429,30.000,0.815,1,3.864
369.363,41.427,30.000,0.859,1,3.864
369.566,41.433,30.000,0.849,1,3.864
369.763,41.410,30.000,0.808,1,3.859
369.964,41.396,30.000,0.849,1,3.864
370.164,41.387,30.000,0.839,1,3.864
370.362,41.377,30.000,0.708,1,3.864
370.562,41.384,30.000,0.849,1,3.864
370.762,41.405,30.000,0.830,1,3.859
370.962,41.413,30.000,0.846,1,3.864
371.161,41.404,30.000,0.840,1,3.864
371.362,41.371,30.000,0.839,1,3.864
371.562,41.362,30.000,0.869,1,3.864
371.761,41.377,30.000,0.829,1,3.864
371.962,41.385,30.000,0.839,1,3.864
372.161,41.391,30.000,0.867,1,3.864
372.360,41.391,30.000,0.835,1,3.859
372.561,41.408,30.000,0.871,1,3.864
372.761,41.415,30.000,0.811,1,3.864
372.960,41.412,30.000,0.847,1,3.864
373.160,41.412,30.000,0.819,1,3.864
373.360,41.388,30.000,0.847,1,3.864
373.560,41.365,30.000,0.860,1,3.864
373.760,41.377,30.000,0.843,1,3.864
373.960,41.376,30.000,0.846,1,3.864
374.160,41.376,30.000,0.771,1,3.864
374.359,41.371,30.000,0.853,1,3.864
374.598,41.352,30.000,0.870,1,3.864
374.759,41.346,30.000,0.792,1,3.864
374.959,41.349,30.000,0.832,1,3.864
375.159,41.345,30.000,0.821,1,3.864
375.359,41.358,30.000,0.825,1,3.864
375.559,41.375,30.000,0.833,1,3.864
375.758,41.378,30.000,0.847,1,3.864
375.958,41.367,30.000,0.830,1,3.864
376.158,41.380,30.000,0.850,1,3.864
376.358,41.411,30.000,0.832,1,3.864
376.559,41.425,30.000,0.853,1,3.864
376.758,41.422,30.000,0.838,1,3.864
376.958,41.413,30.000,0.850,1,3.864
377.157,41.367,30.000,0.845,1,3.864
377.359,41.363,30.000,0.863,1,3.864
377.562,41.387,30.000,0.873,1,3.864
377.758,41.398,30.000,0.843,1,3.864
377.957,41.413,30.000,0.825,1,3.864
378.158,41.428,30.000,0.869,1,3.864
378.358,41.435,30.000,0.874,1,3.864
378.558,41.452,30.000,0.870,1,3.864
378.756,41.427,30.000,0.800,1,3.864
378.957,41.410,30.000,0.847,1,3.864
379.157,41.421,30.000,0.828,1,3.864
379.356,41.424,30.000,0.866,1,3.864
379.556,41.427,30.000,0.856,1,3.864
379.760,41.436,30.000,0.830,1,3.864
379.956,41.439,30.000,0.814,1,3.864
380.156,41.450,30.000,0.871,1,3.864
380.356,41.459,30.000,0.860,1,3.864
380.556,41.453,30.000,0.823,1,3.864
380.755,41.457,30.000,0.821,1,3.864
380.954,41.470,30.000,0.847,1,3.864
381.154,41.473,30.000,0.838,1,3.864
381.355,41.465,30.000,0.812,1,3.864
381.554,41.466,30.000,0.857,1,3.864
381.755,41.476,30.000,0.830,1,3.864
381.983,41.482,30.000,0.828,1,3.869
382.164,41.487,30.000,0.866,1,3.869
382.354,41.490,30.000,0.869,1,3.864
382.554,41.489,30.000,0.830,1,3.869
382.754,41.495,30.000,0.850,1,3.864
382.953,41.501,30.000,0.854,1,3.864
383.154,41.508,30.000,0.854,1,3.864
383.354,41.496,30.000,0.860,1,3.864
383.554,41.481,30.000,0.866,1,3.864
383.753,41.464,30.000,0.822,1,3.864
383.953,41.463,30.000,0.836,1,3.864
384.161,41.464,30.000,0.846,1,3.864
384.353,41.455,30.000,0.832,1,3.864
384.554,41.470,30.000,0.843,1,3.864
384.752,41.477,30.000,0.852,1,3.864
384.953,41.465,30.000,0.808,1,3.864
385.153,41.442,30.000,0.843,1,3.864
385.352,41.434,30.000,0.870,1,3.869
385.552,41.453,30.000,0.871,1,3.869
385.752,41.466,30.000,0.823,1,3.864
385.951,41.468,30.000,0.852,1,3.864
386.175,41.473,30.000,0.853,1,3.864
386.352,41.469,30.000,0.860,1,3.864
386.551,41.470,30.000,0.835,1,3.869
386.752,41.467,30.000,0.845,1,3.869
386.951,41.471,30.000,0.849,1,3.864
387.151,41.491,30.000,0.828,1,3.864
387.368,41.499,30.000,0.845,1,3.864
387.550,41.485,30.000,0.846,1,3.864
387.751,41.487,30.000,0.819,1,3.869
387.951,41.494,30.000,0.815,1,3.869
388.152,41.505,30.000,0.861,1,3.869
388.350,41.518,30.000,0.839,1,3.869
388.552,41.521,30.000,0.860,1,3.869
388.751,41.523,30.000,0.861,1,3.864
388.950,41.505,30.000,0.812,1,3.869
389.150,41.497,30.000,0.807,1,3.869
389.378,41.478,30.000,0.856,1,3.869
389.550,41.480,30.000,0.842,1,3.869
389.750,41.498,30.000,0.812,1,3.869
389.949,41.501,30.000,0.863,1,3.864
390.149,41.509,30.000,0.776,1,3.869
390.350,41.519,30.000,0.822,1,3.869
390.566,41.533,30.000,0.846,1,3.869
390.749,41.537,30.000,0.849,1,3.869
390.949,41.536,30.000,0.826,1,3.869
391.149,41.536,30.000,0.781,1,3.864
391.350,41.537,30.000,0.859,1,3.869
391.549,41.543,30.000,0.864,1,3.869
391.749,41.543,30.000,0.836,1,3.869
391.996,41.553,30.000,0.853,1,3.869
392.148,41.549,30.000,0.767,1,3.869
392.348,41.544,30.000,0.838,1,3.869
392.548,41.543,30.000,0.843,1,3.869
392.747,41.547,30.000,0.854,1,3.864
392.950,41.552,30.000,0.856,1,3.869
393.159,41.560,30.000,0.832,1,3.869
393.346,41.565,30.000,0.852,1,3.869
393.549,41.555,30.000,0.826,1,3.869
393.746,41.553,30.000,0.819,1,3.864
393.946,41.525,30.000,0.866,1,3.869
394.145,41.525,30.000,0.856,1,3.869
394.346,41.535,30.000,0.846,1,3.869
394.547,41.518,30.000,0.850,1,3.869
394.746,41.492,30.000,0.849,1,3.869
394.946,41.473,30.000,0.859,1,3.869
395.146,41.478,30.000,0.811,1,3.869
395.346,41.491,30.000,0.859,1,3.869
395.545,41.502,30.000,0.871,1,3.869
395.745,41.497,30.000,0.860,1,3.869
395.946,41.492,30.000,0.852,1,3.869
396.145,41.509,30.000,0.860,1,3.869
396.351,41.508,30.000,0.829,1,3.869
396.545,41.485,30.000,0.843,1,3.869
396.744,41.484,30.000,0.819,1,3.869
396.945,41.506,30.000,0.859,1,3.869
397.144,41.528,30.000,0.847,1,3.869
397.344,41.524,30.000,0.878,1,3.869
397.548,41.520,30.000,0.814,1,3.869
397.744,41.524,30.000,0.830,1,3.869
397.945,41.523,30.000,0.836,1,3.869
398.144,41.509,30.000,0.722,1,3.869
398.344,41.513,30.000,0.835,1,3.869
398.556,41.508,30.000,0.819,1,3.869
398.743,41.509,30.000,0.804,1,3.869
398.943,41.518,30.000,0.812,1,3.869
399.143,41.523,30.000,0.849,1,3.869
399.345,41.520,30.000,0.823,1,3.869
399.543,41.538,30.000,0.836,1,3.869
399.742,41.539,30.000,0.847,1,3.869
399.943,41.543,30.000,0.835,1,3.869
400.142,41.523,30.000,0.826,1,3.869
400.342,41.537,30.000,0.843,1,3.869
400.542,41.548,30.000,0.869,1,3.869
400.742,41.563,30.000,0.850,1,3.869
400.946,41.554,30.000,0.867,1,3.869
401.141,41.546,30.000,0.860,1,3.869
401.342,41.545,30.000,0.873,1,3.869
401.542,41.557,30.000,0.867,1,3.869
401.742,41.543,30.000,0.830,1,3.869
401.942,41.539,30.000,0.840,1,3.869
402.142,41.552,30.000,0.846,1,3.869
402.341,41.560,30.000,0.880,1,3.869
402.546,41.560,30.000,0.823,1,3.869
402.740,41.538,30.000,0.847,1,3.869
402.940,41.532,30.000,0.845,1,3.869
403.142,41.537,30.000,0.873,1,3.869
403.341,41.549,30.000,0.861,1,3.869
403.542,41.554,30.000,0.854,1,3.869
403.742,41.552,30.000,0.823,1,3.869
403.942,41.547,30.000,0.807,1,3.869
404.140,41.557,30.000,0.857,1,3.869
404.340,41.546,30.000,0.864,1,3.874
404.539,41.512,30.000,0.835,1,3.869
404.739,41.501,30.000,0.821,1,3.869
404.940,41.487,30.000,0.836,1,3.869
405.139,41.473,30.000,0.843,1,3.869
405.339,41.480,30.000,0.866,1,3.869
405.540,41.494,30.000,0.860,1,3.869
405.739,41.490,30.000,0.861,1,3.869
405.939,41.506,30.000,0.845,1,3.874
406.139,41.511,30.000,0.866,1,3.869
406.340,41.517,30.000,0.823,1,3.869
406.537,41.540,30.000,0.857,1,3.869
406.738,41.553,30.000,0.853,1,3.869
406.938,41.566,30.000,0.821,1,3.874
407.139,41.570,30.000,0.867,1,3.869
407.337,41.556,30.000,0.863,1,3.869
407.538,41.555,30.000,0.830,1,3.874
407.737,41.548,30.000,0.852,1,3.869
407.938,41.519,30.000,0.838,1,3.869
408.137,41.518,30.000,0.812,1,3.874
408.336,41.510,30.000,0.871,1,3.869
408.536,41.509,30.000,0.869,1,3.869
408.736,41.523,30.000,0.832,1,3.874
408.936,41.539,30.000,0.867,1,3.869
409.136,41.535,30.000,0.850,1,3.874
409.335,41.538,30.000,0.859,1,3.874
409.535,41.543,30.000,0.857,1,3.874
409.735,41.550,30.000,0.829,1,3.869
409.936,41.547,30.000,0.853,1,3.874
410.136,41.529,30.000,0.846,1,3.869
410.335,41.491,30.000,0.869,1,3.874
410.535,41.453,30.000,0.863,1,3.874
410.735,41.429,30.000,0.866,1,3.869
410.940,41.444,30.000,0.829,1,3.874
411.135,41.474,30.000,0.864,1,3.874
411.334,41.471,30.000,0.866,1,3.874
411.537,41.483,30.000,0.829,1,3.874
411.734,41.478,30.000,0.835,1,3.874
411.934,41.487,30.000,0.856,1,3.874
412.194,41.503,30.000,0.833,1,3.874
412.339,41.525,30.000,0.859,1,3.874
412.535,41.538,30.000,0.864,1,3.874
412.740,41.545,30.000,0.804,1,3.874
412.945,41.553,30.000,0.869,1,3.874
413.134,41.560,30.000,0.859,1,3.874
413.343,41.555,30.000,0.832,1,3.874
413.534,41.560,30.000,0.870,1,3.874
413.735,41.556,30.000,0.840,1,3.874
413.945,41.565,30.000,0.861,1,3.874
414.132,41.562,30.000,0.852,1,3.874
414.333,41.563,30.000,0.869,1,3.874
414.533,41.543,30.000,0.860,1,3.874
414.732,41.541,30.000,0.836,1,3.874
414.933,41.540,30.000,0.853,1,3.874
415.132,41.535,30.000,0.840,1,3.874
415.334,41.523,30.000,0.752,1,3.874
415.533,41.507,30.000,0.818,1,3.874
415.732,41.518,30.000,0.830,1,3.874
415.942,41.520,30.000,0.860,1,3.874
416.132,41.509,30.000,0.823,1,3.874
416.332,41.516,30.000,0.843,1,3.874
416.531,41.531,30.000,0.821,1,3.874
416.732,41.540,30.000,0.816,1,3.874
416.931,41.524,30.000,0.840,1,3.874
417.134,41.523,30.000,0.856,1,3.874
417.338,41.522,30.000,0.835,1,3.880
417.531,41.511,30.000,0.856,1,3.874
417.732,41.516,30.000,0.774,1,3.874
417.930,41.528,30.000,0.867,1,3.874
418.131,41.521,30.000,0.804,1,3.874
418.330,41.505,30.000,0.852,1,3.874
418.530,41.488,30.000,0.867,1,3.874
418.730,41.485,30.000,0.800,1,3.874
418.929,41.485,30.000,0.864,1,3.874
419.129,41.499,30.000,0.852,1,3.874
419.329,41.518,30.000,0.860,1,3.874
419.529,41.522,30.000,0.863,1,3.874
419.730,41.540,30.000,0.830,1,3.874
419.929,41.559,30.000,0.869,1,3.874
420.138,41.563,30.000,0.870,1,3.880
420.329,41.546,30.000,0.823,1,3.874
420.529,41.528,30.000,0.821,1,3.874
420.728,41.515,30.000,0.828,1,3.874
420.930,41.519,30.000,0.861,1,3.874
421.142,41.537,30.000,0.822,1,3.874
421.328,41.551,30.000,0.771,1,3.874
421.540,41.557,30.000,0.873,1,3.880
421.727,41.553,30.000,0.830,1,3.874
421.927,41.529,30.000,0.821,1,3.874
422.127,41.527,30.000,0.850,1,3.874
422.328,41.541,30.000,0.835,1,3.874
422.527,41.560,30.000,0.774,1,3.874
422.728,41.577,30.000,0.822,1,3.874
422.926,41.577,30.000,0.754,1,3.874
423.126,41.585,30.000,0.864,1,3.880
423.326,41.572,30.000,0.861,1,3.874
423.526,41.541,40.000,0.846,1,3.874
423.726,41.549,30.000,0.852,1,3.874
423.926,41.559,30.000,0.857,1,3.874
424.126,41.544,30.000,0.838,1,3.874
424.328,41.540,30.000,0.852,1,3.874
424.525,41.537,30.000,0.874,1,3.874
424.725,41.532,40.000,0.861,1,3.874
424.926,41.549,30.000,0.823,1,3.874
425.156,41.558,30.000,0.873,1,3.880
425.326,41.550,30.000,0.877,1,3.874
425.526,41.529,30.000,0.829,1,3.880
425.725,41.526,40.000,0.864,1,3.874
425.927,41.527,40.000,0.853,1,3.880
426.127,41.540,30.000,0.871,1,3.880
426.326,41.560,30.000,0.859,1,3.874
426.524,41.555,40.000,0.828,1,3.874
426.726,41.564,30.000,0.850,1,3.880
426.925,41.573,40.000,0.849,1,3.880
427.125,41.572,40.000,0.835,1,3.880
427.325,41.563,30.000,0.871,1,3.874
427.525,41.561,40.000,0.854,1,3.880
427.727,41.575,40.000,0.828,1,3.874
427.923,41.551,30.000,0.830,1,3.880
428.126,41.550,40.000,0.856,1,3.874
428.323,41.547,40.000,0.822,1,3.880
428.523,41.551,30.000,0.850,1,3.880
428.723,41.571,40.000,0.861,1,3.874
428.925,41.576,40.000,0.825,1,3.880
429.123,41.584,30.000,0.842,1,3.874
429.324,41.581,40.000,0.845,1,3.880
429.523,41.566,40.000,0.876,1,3.880
429.723,41.570,40.000,0.860,1,3.880
429.923,41.577,30.000,0.833,1,3.880
430.123,41.569,30.000,0.863,1,3.874
430.321,41.553,40.000,0.832,1,3.880
430.523,41.570,30.000,0.814,1,3.880
430.721,41.581,30.000,0.788,1,3.880
430.924,41.549,30.000,0.859,1,3.880
431.122,41.543,30.000,0.814,1,3.880
431.321,41.556,30.000,0.867,1,3.880
431.521,41.558,30.000,0.811,1,3.874
431.721,41.533,30.000,0.826,1,3.874
431.921,41.530,30.000,0.835,1,3.880
432.121,41.515,30.000,0.852,1,3.874
432.321,41.508,30.000,0.864,1,3.880
432.520,41.522,30.000,0.867,1,3.880
432.720,41.542,30.000,0.852,1,3.880
432.920,41.565,40.000,0.828,1,3.880
433.120,41.575,40.000,0.849,1,3.880
433.324,41.582,40.000,0.828,1,3.880
433.520,41.566,40.000,0.871,1,3.880
433.720,41.553,40.000,0.849,1,3.880
433.919,41.539,30.000,0.857,1,3.880
434.119,41.547,40.000,0.821,1,3.880
434.320,41.563,40.000,0.861,1,3.880
434.521,41.554,40.000,0.849,1,3.880
434.720,41.548,40.000,0.870,1,3.880
434.919,41.553,40.000,0.856,1,3.880
435.120,41.543,40.000,0.821,1,3.880
435.318,41.537,40.000,0.843,1,3.880
435.518,41.544,40.000,0.863,1,3.880
435.718,41.546,40.000,0.822,1,3.880
435.918,41.553,40.000,0.801,1,3.880
436.119,41.561,40.000,0.857,1,3.880
436.318,41.559,40.000,0.849,1,3.880
436.517,41.559,40.000,0.860,1,3.880
436.718,41.544,40.000,0.852,1,3.880
436.919,41.538,40.000,0.866,1,3.880
437.118,41.522,40.000,0.840,1,3.880
437.318,41.518,40.000,0.863,1,3.880
437.518,41.512,40.000,0.870,1,3.880
437.717,41.505,40.000,0.812,1,3.880
437.917,41.493,40.000,0.798,1,3.880
438.117,41.492,40.000,0.857,1,3.880
438.317,41.491,40.000,0.833,1,3.880
438.519,41.512,40.000,0.836,1,3.880
438.719,41.532,40.000,0.823,1,3.880
438.916,41.533,40.000,0.873,1,3.880
439.116,41.527,40.000,0.787,1,3.880
439.319,41.516,40.000,0.830,1,3.880
439.544,41.503,40.000,0.854,1,3.880
439.715,41.504,40.000,0.807,1,3.880
440.057,41.510,40.000,0.816,1,3.880
440.116,41.517,40.000,0.852,1,3.880
440.316,41.531,40.000,0.839,1,3.880
440.515,41.549,40.000,0.804,1,3.880
440.715,41.560,40.000,0.850,1,3.880
440.914,41.573,40.000,0.838,1,3.880
441.115,41.567,40.000,0.845,1,3.880
441.314,41.561,40.000,0.847,1,3.880
441.515,41.571,40.000,0.825,1,3.880
441.715,41.588,40.000,0.821,1,3.880
441.914,41.598,40.000,0.864,1,3.880
442.115,41.594,40.000,0.821,1,3.880
442.314,41.599,40.000,0.835,1,3.880
442.517,41.598,40.000,0.859,1,3.880
442.713,41.571,40.000,0.845,1,3.880
442.913,41.521,40.000,0.805,1,3.880
443.113,41.529,40.000,0.854,1,3.880
443.313,41.544,40.000,0.870,1,3.880
443.512,41.551,40.000,0.850,1,3.880
443.712,41.561,40.000,0.849,1,3.880
443.912,41.560,40.000,0.873,1,3.880
444.112,41.555,40.000,0.853,1,3.880
444.312,41.570,40.000,0.822,1,3.880
444.512,41.577,40.000,0.815,1,3.880
444.712,41.577,40.000,0.842,1,3.880
444.912,41.583,40.000,0.836,1,3.880
445.111,41.589,40.000,0.859,1,3.880
445.311,41.585,40.000,0.828,1,3.880
445.512,41.569,40.000,0.822,1,3.880
445.711,41.557,40.000,0.835,1,3.880
445.912,41.575,40.000,0.849,1,3.880
446.111,41.559,40.000,0.814,1,3.880
446.310,41.545,40.000,0.823,1,3.880
446.510,41.557,40.000,0.849,1,3.880
446.711,41.577,40.000,0.838,1,3.880
446.911,41.573,40.000,0.836,1,3.880
447.112,41.563,40.000,0.843,1,3.880
447.317,41.565,40.000,0.852,1,3.885
447.510,41.580,40.000,0.861,1,3.880
447.709,41.582,40.000,0.832,1,3.880
447.909,41.581,40.000,0.843,1,3.880
448.110,41.563,40.000,0.853,1,3.880
448.309,41.557,40.000,0.821,1,3.880
448.509,41.574,40.000,0.880,1,3.880
448.709,41.578,40.000,0.819,1,3.880
448.909,41.598,40.000,0.857,1,3.880
449.110,41.605,40.000,0.876,1,3.880
449.309,41.597,40.000,0.818,1,3.880
449.508,41.584,40.000,0.861,1,3.880
449.709,41.582,40.000,0.846,1,3.880
449.909,41.586,40.000,0.814,1,3.880
450.109,41.591,40.000,0.815,1,3.885
450.309,41.568,40.000,0.869,1,3.885
450.509,41.579,40.000,0.866,1,3.880
450.708,41.572,40.000,0.861,1,3.880
450.908,41.564,40.000,0.828,1,3.880
451.108,41.572,40.000,0.845,1,3.885
451.317,41.556,40.000,0.867,1,3.885
451.508,41.543,40.000,0.849,1,3.885
451.708,41.539,40.000,0.852,1,3.880
451.909,41.530,40.000,0.821,1,3.880
452.107,41.526,40.000,0.843,1,3.885
452.308,41.521,40.000,0.863,1,3.885
452.507,41.525,40.000,0.864,1,3.880
452.708,41.543,40.000,0.847,1,3.885
452.907,41.517,40.000,0.805,1,3.880
453.107,41.523,40.000,0.863,1,3.885
453.306,41.536,40.000,0.825,1,3.885
453.507,41.555,40.000,0.839,1,3.885
453.706,41.545,40.000,0.849,1,3.885
453.906,41.537,40.000,0.856,1,3.885
454.106,41.539,40.000,0.842,1,3.880
454.307,41.550,40.000,0.838,1,3.880
454.505,41.563,40.000,0.846,1,3.885
454.706,41.556,40.000,0.845,1,3.880
454.905,41.547,40.000,0.838,1,3.880
455.109,41.537,40.000,0.843,1,3.885
455.305,41.536,40.000,0.874,1,3.885
455.520,41.556,40.000,0.828,1,3.880
455.705,41.578,40.000,0.836,1,3.885
455.903,41.591,40.000,0.815,1,3.880
456.104,41.576,40.000,0.846,1,3.885
456.305,41.559,40.000,0.863,1,3.885
456.504,41.516,40.000,0.857,1,3.885
456.704,41.517,40.000,0.861,1,3.885
456.904,41.544,40.000,0.815,1,3.885
457.104,41.569,40.000,0.867,1,3.885
457.304,41.576,40.000,0.836,1,3.885
457.503,41.583,40.000,0.842,1,3.885
457.738,41.569,40.000,0.859,1,3.885
457.904,41.562,40.000,0.815,1,3.885
458.104,41.564,40.000,0.830,1,3.885
458.303,41.568,40.000,0.871,1,3.885
458.502,41.583,40.000,0.847,1,3.885
458.703,41.590,40.000,0.811,1,3.885
458.903,41.583,40.000,0.863,1,3.885
459.102,41.593,40.000,0.829,1,3.885
459.301,41.576,40.000,0.807,1,3.880
459.502,41.554,40.000,0.873,1,3.885
459.701,41.576,40.000,0.847,1,3.885
459.901,41.598,40.000,0.853,1,3.885
460.102,41.617,40.000,0.853,1,3.885
460.301,41.624,40.000,0.832,1,3.885
460.501,41.598,40.000,0.859,1,3.885
460.701,41.595,40.000,0.845,1,3.885
460.901,41.611,40.000,0.863,1,3.885
461.101,41.615,40.000,0.870,1,3.885
461.302,41.618,40.000,0.859,1,3.885
461.503,41.568,40.000,0.829,1,3.885
461.702,41.556,40.000,0.832,1,3.885
461.901,41.574,40.000,0.846,1,3.885
462.103,41.594,40.000,0.830,1,3.885
462.313,41.611,40.000,0.863,1,3.885
462.499,41.624,40.000,0.869,1,3.885
462.700,41.628,40.000,0.724,1,3.885
462.901,41.612,40.000,0.867,1,3.885
463.100,41.620,40.000,0.856,1,3.885
463.299,41.626,40.000,0.833,1,3.885
463.500,41.630,40.000,0.870,1,3.885
463.701,41.630,40.000,0.835,1,3.885
463.898,41.620,40.000,0.828,1,3.885
464.098,41.609,40.000,0.856,1,3.885
464.301,41.609,40.000,0.812,1,3.885
464.499,41.617,40.000,0.832,1,3.885
464.699,41.616,40.000,0.856,1,3.885
464.898,41.611,40.000,0.845,1,3.885
465.098,41.594,40.000,0.830,1,3.885
465.318,41.559,40.000,0.847,1,3.885
465.498,41.557,40.000,0.812,1,3.885
465.701,41.570,40.000,0.863,1,3.885
465.898,41.584,40.000,0.854,1,3.885
466.098,41.590,40.000,0.843,1,3.885
466.299,41.573,40.000,0.826,1,3.885
466.498,41.579,40.000,0.871,1,3.885
466.697,41.587,40.000,0.852,1,3.885
